account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447682791938855,9/20/2016,link,mostly true,,278,1866,68
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447947468579054,9/20/2016,link,mostly true,,1082,2380,436
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447950298578771,9/20/2016,link,mostly true,,368,922,192
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447952351911899,9/20/2016,link,mostly true,,202,576,85
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447953895245078,9/20/2016,link,mostly true,,363,1621,316
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447988215241646,9/20/2016,link,mostly true,,658,1929,390
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448516865188781,9/20/2016,link,mostly true,,691,1597,390
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448517158522085,9/20/2016,link,mostly true,,76,535,135
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448608135179654,9/20/2016,link,mostly true,,237,1943,43
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448695945170873,9/20/2016,link,mostly true,,1638,6946,727
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448729105167557,9/20/2016,link,mostly true,,80,808,131
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448730725167395,9/20/2016,link,mostly true,,1048,2842,426
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448886951818439,9/21/2016,link,mostly true,,91,410,54
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448909408482860,9/21/2016,link,mostly true,,,3012,130
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449001875140280,9/21/2016,link,mostly true,,2957,4918,357
1.46E+14,1.45E+15,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449004081806726,9/21/2016,link,mostly true,,9243,8634,881
